Registration Date,Participant Constituent ID,Participant Donor Status,Is Prior Participant,Is Team Captain,Team ID,Participation Type Name,Participant Gender,Age,Address  -  Participant ZIP/Postal Code,Please choose the closest affiliation you have ...,Facebook Fundraiser ID,Self Donor,Total of All Confirmed Gifts($),All Confirmed Gifts,Total From Participant($),Unique Donors,Recruited Participants Count,Emails Sent,Discount Code Used             
8/9/19,1155998,Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Male,43,90024-6524,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/9/19,1217399,Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,36,90260-3220,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/9/19,1156005,Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Male,40,90260-2925,Other,,TRUE,$0.00,0,$0.00,1,0,0,
8/10/19,1080763,Donor,Yes,TRUE,4907,Run/Walk Registration - early bird,Female,67,91311-1412,I lost a loved one to pancreatic cancer,,TRUE,"$2,265.00",15,$500.00,15,4,233,
8/11/19,1156009,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,31,90660-5403,I know someone with cancer,,TRUE,$5.00,1,$5.00,1,0,0,
8/11/19,1156017,Unknown,N/A,FALSE,4908,Run/Walk Registration - early bird,Male,34,92223-3382,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/11/19,1156016,Unknown,N/A,FALSE,4908,Run/Walk Registration - early bird,Female,59,91784-1246,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/11/19,1156019,Unknown,N/A,FALSE,4908,Run/Walk Registration - early bird,Male,32,91741-3269,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/11/19,1156015,Donor,N/A,TRUE,4908,Run/Walk Registration - early bird,Male,63,,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,3,
8/11/19,1120109,Donor,Yes,FALSE,5069,Run/Walk Registration - early bird,Female,66,91423-5427,I lost a loved one to pancreatic cancer,,TRUE,$56.00,1,$56.00,1,0,0,
8/12/19,1020844,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Male,65,90041-2211,I lost a loved one to pancreatic cancer,,TRUE,$50.00,1,$50.00,1,0,0,
8/12/19,1142059,Unknown,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,60,90041-2211,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/12/19,1156032,Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,34,90019-6205,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/12/19,1156035,Non-Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,30,90024-6524,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/12/19,1008151,Donor,N/A,FALSE,4830,Run/Walk Registration - early bird,Male,71,90808-1850,I lost a loved one to pancreatic cancer,,TRUE,$610.00,2,$610.00,1,0,0,
8/12/19,1156036,Non-Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,35,90024-6524,Other,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/12/19,1141481,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Female,44,90501-6445,Other,,TRUE,$160.00,1,$160.00,1,0,0,
8/12/19,1140329,Donor,Yes,FALSE,,Run/Walk Registration - early bird,Male,43,90018-3425,I lost a loved one to pancreatic cancer,,TRUE,$150.00,1,$150.00,1,0,0,
8/12/19,1129309,Donor,Yes,FALSE,4885,Run/Walk Registration - early bird,Female,53,90230-8323,I know someone with cancer,,TRUE,$22.00,1,$22.00,1,0,0,TRUE
8/12/19,1141310,Donor,Yes,FALSE,4885,Run/Walk Registration - early bird,Female,46,90059-3110,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/13/19,1140327,Unknown,Yes,FALSE,4885,Run/Walk Registration - early bird,Male,36,90047-3423,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/13/19,1156049,Non-Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,34,90301-2513,I have lost someone to cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/13/19,1129534,Donor,Yes,FALSE,4810,Run/Walk Registration - early bird,Female,54,91750-5702,I know someone with cancer,TRUE,TRUE,"$1,735.00",26,$450.00,23,0,0,
8/13/19,1066367,Donor,Yes,FALSE,,Run/Walk Registration - early bird,Female,69,91101-1875,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/13/19,1127713,Donor,Yes,FALSE,4885,Run/Walk Registration - early bird,Female,37,90056-2015,User Provided No Response,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/14/19,1006542,Donor,Yes,FALSE,4830,Run/Walk Registration - early bird,Female,65,90254-2280,I have a friend with pancreatic cancer,,TRUE,$250.00,4,$100.00,4,0,2,
8/14/19,1081406,Donor,Yes,FALSE,4883,Run/Walk Registration - early bird,Female,62,90062-1539,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/14/19,1171809,Unknown,Yes,FALSE,4883,Run/Walk Registration - early bird,Unknown,60,90018-3037,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/14/19,1056630,Donor,Yes,TRUE,4926,Run/Walk Registration - early bird,Female,44,91752-2230,I lost a loved one to pancreatic cancer,,TRUE,$565.00,16,$0.00,17,0,0,
8/15/19,1055851,Donor,Yes,TRUE,4932,Run/Walk Registration - early bird,Female,61,91311-5623,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,1,12,
8/15/19,1014358,Donor,Yes,FALSE,4830,Run/Walk Registration - early bird,Female,64,90254-2246,I lost a loved one to pancreatic cancer,,TRUE,$122.00,2,$97.00,2,0,0,
8/15/19,1156127,Non-Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,32,90024-6524,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/15/19,1055957,Donor,N/A,FALSE,4932,Run/Walk Registration - early bird,Female,61,90254-2165,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/15/19,1112244,Donor,Yes,FALSE,4849,Run/Walk Registration - early bird,Male,36,90024-5428,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
8/16/19,1002679,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Male,88,90024-5256,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/16/19,1181084,Unknown,N/A,FALSE,,Run/Walk Registration - early bird,Female,77,90024-5256,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/16/19,1091697,Unknown,N/A,FALSE,,Run/Walk Registration - early bird,Female,40,90024-5256,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/16/19,1027319,Donor,N/A,FALSE,4932,Run/Walk Registration - early bird,Female,63,90064-4511,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/16/19,1089333,Donor,N/A,FALSE,4907,Run/Walk Registration - early bird,Female,72,90066-1724,I have lost someone to cancer,,TRUE,$60.00,1,$60.00,1,0,0,
8/17/19,1129321,Donor,Yes,FALSE,4885,Run/Walk Registration - early bird,Male,57,90045-8533,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
8/17/19,1084433,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,64,91306-1208,I lost a loved one to pancreatic cancer,,TRUE,$70.00,2,$45.00,2,0,0,
8/18/19,1027320,Donor,N/A,FALSE,4932,Run/Walk Registration - early bird,Male,33,90064-4511,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/18/19,1060804,Donor,N/A,FALSE,4932,Run/Walk Registration - early bird,Male,65,90064-4511,I lost a loved one to pancreatic cancer,,TRUE,$500.00,1,$500.00,1,0,0,
8/19/19,1089292,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,53,91604-4757,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/19/19,1105407,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Male,53,91403-3005,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/19/19,1219466,Unknown,Yes,FALSE,4907,Run/Walk Registration - early bird,Male,59,91355-3510,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/19/19,1089532,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,55,91355-3510,I lost a loved one to pancreatic cancer,,TRUE,$120.00,4,$0.00,5,0,0,
8/19/19,1156211,Donor,N/A,TRUE,4940,Run/Walk Registration - early bird,Female,34,90405-3147,I am a member of the medical community,,TRUE,$22.00,1,$22.00,1,1,93,
8/20/19,1156272,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,40,90034-5083,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
8/20/19,1141545,Unknown,Yes,FALSE,4878,Run/Walk Registration - early bird,Male,30,92886-2348,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/20/19,1141544,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Male,30,92886-2348,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/20/19,1140243,Donor,Yes,FALSE,4940,Run/Walk Registration - early bird,Female,26,90024-2246,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
8/20/19,1063643,Donor,Yes,FALSE,4830,Run/Walk Registration - early bird,Male,79,90254-2246,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/21/19,1140311,Donor,Yes,FALSE,4940,Run/Walk Registration - early bird,Male,43,700-0927,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
8/21/19,1028515,Donor,N/A,FALSE,4878,Run/Walk Registration - early bird,Male,62,90067-4317,I have lost someone to cancer,,TRUE,$500.00,1,$500.00,1,0,0,
8/22/19,1156344,Unknown,Yes,FALSE,4950,Run/Walk Registration - early bird,Male,65,92835-2723,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/22/19,1086077,Donor,Yes,TRUE,4950,Run/Walk Registration - early bird,Female,60,92835-2723,I lost a loved one to pancreatic cancer,,TRUE,$40.00,1,$40.00,1,0,5,
8/22/19,1212226,Unknown,Yes,FALSE,4950,Run/Walk Registration - early bird,Male,21,92835-2723,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/22/19,1212227,Unknown,Yes,FALSE,4950,Run/Walk Registration - early bird,Female,18,92835-2723,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/22/19,1065814,Unknown,Yes,TRUE,4950,Run/Walk Registration - early bird,Female,55,90240-3743,I lost a loved one to pancreatic cancer,,TRUE,$40.00,1,$0.00,2,0,0,
8/23/19,1125624,Donor,Yes,TRUE,4957,Run/Walk Registration - early bird,Female,74,90067-3538,I lost a loved one to pancreatic cancer,,TRUE,"$1,100.00",7,$0.00,8,0,146,
8/23/19,1116680,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,47,91607-2897,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
8/23/19,1156460,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Male,34,90027-2032,Other,TRUE,TRUE,$242.00,7,$72.00,6,0,0,
8/24/19,1156633,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,42,90804-2042,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
8/25/19,1113850,Donor,N/A,FALSE,4789,Run/Walk Registration - early bird,Male,39,30360-1219,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/25/19,1156652,Donor,N/A,FALSE,4885,Run/Walk Registration - early bird,Male,71,92336-5084,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
8/25/19,1156653,Donor,N/A,FALSE,4885,Run/Walk Registration - early bird,Female,76,92336-5084,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
8/25/19,1106027,Donor,N/A,FALSE,4789,Run/Walk Registration - early bird,Female,38,30360-1219,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/25/19,1156655,Donor,N/A,TRUE,4953,Run/Walk Registration - early bird,Female,42,91344-5007,I have lost someone to cancer,,TRUE,$56.00,1,$56.00,1,1,11,
8/25/19,1103959,Donor,Yes,FALSE,,Run/Walk Registration - early bird,Male,56,91030-4305,I lost a loved one to pancreatic cancer,,TRUE,$56.00,1,$56.00,1,0,0,
8/25/19,1054765,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,70,90292-8303,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/26/19,1156697,Donor,N/A,FALSE,4953,Run/Walk Registration - early bird,Female,59,93032-1532,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/26/19,1217065,Unknown,N/A,FALSE,4953,Run/Walk Registration - early bird,Female,26,93032-1532,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/27/19,1021772,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,77,90405-3014,I have a friend with pancreatic cancer,,TRUE,$22.00,1,$22.00,1,0,0,
8/27/19,1140074,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Female,31,90302-2904,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/27/19,1063979,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Female,27,90302-2903,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/27/19,1217395,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Male,62,90302-2904,I lost a loved one to pancreatic cancer,,TRUE,$100.00,1,$0.00,2,0,0,
8/27/19,1174054,Donor,N/A,FALSE,4789,Run/Walk Registration - early bird,Male,38,43230-4817,I have lost someone to cancer,,TRUE,$50.00,1,$50.00,1,0,0,
8/27/19,1141150,Indirect Donor,N/A,FALSE,4789,Run/Walk Registration - early bird,Female,38,43230-4817,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/27/19,1140383,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Male,69,91221-0308,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/27/19,1243606,Donor,Yes,FALSE,4830,Run/Walk Registration - early bird,Female,64,90232-3241,I am a member of the medical community,,TRUE,$22.00,1,$22.00,1,0,0,
8/28/19,1017792,Donor,Yes,FALSE,4789,Run/Walk Registration - early bird,Female,48,77379-8843,I know someone with cancer,TRUE,TRUE,$240.00,6,$0.00,7,0,0,
8/28/19,1156790,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,53,90043-2621,Other,,TRUE,$22.00,1,$22.00,1,0,0,
8/28/19,1115086,Donor,Yes,FALSE,4966,Run/Walk Registration - early bird,Male,76,90230-5421,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1055288,Donor,Yes,FALSE,4966,Run/Walk Registration - early bird,Female,67,90230-5421,I lost a loved one to pancreatic cancer,,TRUE,$125.00,2,$0.00,2,0,0,
8/28/19,1067495,Donor,Yes,FALSE,4830,Run/Walk Registration - early bird,Female,68,91367-1094,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1045139,Donor,Yes,FALSE,4830,Run/Walk Registration - early bird,Male,67,,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1077549,Donor,Yes,TRUE,4961,Run/Walk Registration - early bird,Female,53,90740-6251,I lost a loved one to pancreatic cancer,,TRUE,"$5,256.00",12,$56.00,12,2,34,
8/28/19,1106799,Donor,Yes,TRUE,4962,Run/Walk Registration - early bird,Male,70,90266-4042,I lost a loved one to pancreatic cancer,,TRUE,$500.00,2,$250.00,2,1,9,
8/28/19,1106798,Donor,Yes,FALSE,4962,Run/Walk Registration - early bird,Female,25,90266-4042,I have lost someone to cancer,,TRUE,$225.00,3,$0.00,4,0,25,
8/28/19,1156817,Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,29,90062-2162,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/28/19,1156820,Unknown,N/A,FALSE,4907,Run/Walk Registration - early bird,Female,30,93536-5388,I am a member of the medical community,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1066018,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Male,34,91306-1208,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1156821,Non-Donor,N/A,FALSE,4903,Run/Walk Registration - early bird,Female,29,90024,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/28/19,1217213,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Female,83,90210-3013,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
8/28/19,1156832,Donor,N/A,FALSE,4788,Run/Walk Registration - early bird,Male,42,92865-2025,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1156833,Unknown,N/A,FALSE,4788,Run/Walk Registration - early bird,Female,41,92865-2025,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1114843,Donor,Yes,FALSE,4964,Run/Walk Registration - early bird,Female,67,92649-1428,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1114842,Donor,Yes,TRUE,4964,Run/Walk Registration - early bird,Female,35,91367-3523,I lost a loved one to pancreatic cancer,,TRUE,"$1,780.00",19,$0.00,20,0,0,
8/28/19,1010276,Donor,Yes,FALSE,4790,Run/Walk Registration - early bird,Female,61,91343-1224,I have lost someone to cancer,,TRUE,$92.00,2,$56.00,2,0,0,
8/28/19,1054926,Unknown,Yes,FALSE,4965,Run/Walk Registration - early bird,Male,44,91016-3725,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1181202,Donor,Yes,TRUE,4965,Run/Walk Registration - early bird,Female,43,91016-3725,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1171383,Unknown,Yes,FALSE,4965,Run/Walk Youth (11 & Under)  - early bird,Female,13,91016-3725,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1171384,Unknown,Yes,FALSE,4965,Run/Walk Youth (11 & Under)  - early bird,Male,10,91016-3725,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1252046,Donor,N/A,FALSE,4940,Run/Walk Registration - early bird,Male,49,90272-2504,I am a member of the medical community,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1062081,Donor,N/A,FALSE,4940,Run/Walk Registration - early bird,Female,45,90272-2504,Other,,TRUE,$150.00,1,$150.00,1,0,0,
8/28/19,1156847,Unknown,N/A,FALSE,4940,Run/Walk Youth (11 & Under)  - early bird,Female,14,90272-2504,Other,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1156849,Unknown,N/A,FALSE,4940,Run/Walk Youth (11 & Under)  - early bird,Female,12,90272-2504,Other,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1156845,Unknown,N/A,FALSE,4940,Run/Walk Youth (11 & Under)  - early bird,Male,8,90272-2504,Other,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1081238,Donor,Yes,FALSE,,Run/Walk Registration - early bird,Female,53,91030-4305,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1088797,Donor,Yes,FALSE,,Run/Walk Registration - early bird,Female,19,91030-4305,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1088795,Donor,Yes,FALSE,,Run/Walk Registration - early bird,Female,21,91030-4305,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/28/19,1084795,Donor,Yes,FALSE,,Virtual Walker/Runner,Male,52,90066,I lost a loved one to pancreatic cancer,,TRUE,$60.00,1,$60.00,1,0,0,
8/28/19,1043757,Donor,Yes,TRUE,4966,Run/Walk Registration - early bird,Female,61,90230-4306,I lost a loved one to pancreatic cancer,TRUE,TRUE,"$4,093.00",59,$0.00,60,2,349,
8/28/19,1055358,Donor,Yes,FALSE,4966,Run/Walk Registration - early bird,Male,24,92660-4524,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/28/19,1055365,Donor,Yes,FALSE,4966,Run/Walk Registration - early bird,Male,74,90230-4306,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1130999,Unknown,Yes,FALSE,,Run/Walk Registration - early bird,Male,50,90025-8803,I am a running enthusiast,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1131003,Unknown,Yes,FALSE,,Run/Walk Youth (11 & Under)  - early bird,Female,49,90025-8803,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1107663,Unknown,N/A,FALSE,4962,Run/Walk Registration - early bird,Male,65,90604-1111,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1107646,Donor,N/A,FALSE,4962,Run/Walk Registration - early bird,Female,64,90604-1111,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1217462,Donor,Yes,FALSE,4907,Run/Walk Registration - early bird,Female,49,90077-2123,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1139895,Donor,Yes,FALSE,4998,Run/Walk Registration - early bird,Male,46,90292-7170,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1058503,Donor,N/A,FALSE,4966,Run/Walk Registration - early bird,Male,37,94015-4630,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1180733,Donor,N/A,TRUE,4968,Run/Walk Registration - early bird,Female,55,91604-2701,I lost a loved one to pancreatic cancer,,TRUE,$56.00,1,$56.00,1,0,0,
8/29/19,1156891,Unknown,N/A,FALSE,4968,Run/Walk Registration - early bird,Female,22,91604-2701,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1115096,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Female,58,90260-2458,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1140912,Unknown,Yes,FALSE,4878,Run/Walk Registration - early bird,Male,29,90260-2458,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1156892,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,33,52722-7001,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1113986,Donor,Yes,FALSE,4957,Run/Walk Registration - early bird,Male,46,90048-3610,I lost a loved one to pancreatic cancer,,TRUE,$250.00,1,$250.00,1,0,0,
8/29/19,1156901,Donor,N/A,FALSE,4849,Run/Walk Registration - early bird,Male,47,90036-3035,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1156902,Unknown,N/A,FALSE,4849,Run/Walk Registration - early bird,Female,45,90036-3035,I am a member of the medical community,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1156903,Unknown,N/A,FALSE,4849,Run/Walk Youth (11 & Under)  - early bird,Female,17,90036-3035,Other,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1156905,Unknown,N/A,FALSE,4849,Run/Walk Youth (11 & Under)  - early bird,Female,14,90036-3035,Other,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1181368,Donor,Yes,FALSE,4878,Run/Walk Registration - early bird,Female,36,92704-4224,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
8/29/19,1245714,Unknown,Yes,FALSE,4878,Run/Walk Registration - early bird,Male,32,92704-4224,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1181369,Unknown,N/A,FALSE,4878,Run/Walk Youth (11 & Under)  - early bird,Male,17,92704-4224,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
8/29/19,1245715,Unknown,Yes,FALSE,4878,Run/Walk Youth (11 & Under)  - early bird,Female,11,92704-4224,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
